Dataset,#Training,%Training,%Defect Training,%Defect Testing,Classifier,Balancing,Feature Selection,TP,FP,TN,FN,Precision,Recall,ROC Area,Kappa
OPENJPA,6,0.8596141249330078,0.022029025665893112,0.019724284199363732,NB,Under sampling,True,84705.0,15.0,1893.0,0.0,0.9998229461756374,1.0,0.9960691823899371,0.9959651367466611
OPENJPA,6,0.8596141249330078,0.022029025665893112,0.019724284199363732,RF,Over sampling,True,28235.0,5.0,631.0,0.0,0.9998229461756374,1.0,0.9960691823899371,0.9959651367466611
OPENJPA,6,0.8596141249330078,0.022029025665893112,0.019724284199363732,IBk,Over sampling,True,56470.0,10.0,1262.0,0.0,0.9998229461756374,1.0,0.9960691823899371,0.9959651367466611
OPENJPA,6,0.8596141249330078,0.022029025665893112,0.019724284199363732,NB,Over sampling,True,84705.0,15.0,1893.0,0.0,0.9998229461756374,1.0,0.9960691823899371,0.9959651367466611
OPENJPA,6,0.8596141249330078,0.022029025665893112,0.019724284199363732,RF,Smote,True,28235.0,5.0,631.0,0.0,0.9998229461756374,1.0,0.9960691823899371,0.9959651367466611
OPENJPA,6,0.8596141249330078,0.022029025665893112,0.019724284199363732,IBk,Smote,True,56470.0,10.0,1262.0,0.0,0.9998229461756374,1.0,0.9960691823899371,0.9959651367466611
OPENJPA,6,0.8596141249330078,0.022029025665893112,0.019724284199363732,NB,Smote,True,84705.0,17.0,1891.0,0.0,0.9997993437359836,1.0,0.9960691823899371,0.9954248020497712
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,RF,No sampling,False,32857.0,6.0,723.0,0.0,0.999817423850531,1.0,0.9965762599397239,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,IBk,No sampling,False,65394.0,15.0,1443.0,320.0,0.9997706737604917,0.9951304136104939,0.991801245142886,0.8934636449189511
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,NB,No sampling,False,95014.0,30.0,2157.0,3557.0,0.9996843567189934,0.9639143358594313,0.9701452410640786,0.5312918462043167
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,RF,Under sampling,False,32857.0,6.0,723.0,0.0,0.999817423850531,1.0,0.996729018998359,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,IBk,Under sampling,False,62282.0,11.0,1447.0,3432.0,0.99982341515098,0.9477736859725477,0.9746942501765872,0.43789572182505515
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,NB,Under sampling,False,91902.0,25.0,2162.0,6669.0,0.9997280450792476,0.9323431841008004,0.9656313247630078,0.3705474474063759
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,RF,Over sampling,False,32857.0,6.0,723.0,0.0,0.999817423850531,1.0,0.9966429746092235,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,IBk,Over sampling,False,65272.0,15.0,1443.0,442.0,0.99977024522493,0.9932738837994948,0.9903498149043661,0.859866260162498
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,NB,Over sampling,False,94885.0,29.0,2158.0,3686.0,0.9996944602482247,0.9626056345172516,0.9680606790097712,0.5223281955012397
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,RF,Smote,False,32857.0,6.0,723.0,0.0,0.999817423850531,1.0,0.9965833572449897,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,IBk,Smote,False,65386.0,14.0,1444.0,328.0,0.9997859327217126,0.9950086739507563,0.9918077788386161,0.8915344821666455
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,NB,Smote,False,94968.0,19.0,2168.0,3603.0,0.9997999726278333,0.9634476671637703,0.9708118635790123,0.5300666177940184
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,RF,No sampling,True,32857.0,6.0,723.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,IBk,No sampling,True,65714.0,12.0,1446.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,NB,No sampling,True,98571.0,20.0,2167.0,0.0,0.9997971417269325,1.0,0.9958847736625515,0.9953050854999055
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,RF,Under sampling,True,32857.0,6.0,723.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,IBk,Under sampling,True,65714.0,12.0,1446.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,NB,Under sampling,True,98571.0,18.0,2169.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,RF,Over sampling,True,32857.0,6.0,723.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,IBk,Over sampling,True,65714.0,12.0,1446.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,NB,Over sampling,True,98571.0,18.0,2169.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,RF,Smote,True,32857.0,6.0,723.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,IBk,Smote,True,65714.0,12.0,1446.0,0.0,0.999817423850531,1.0,0.9958847736625515,0.995776473779392
OPENJPA,7,0.8769419567090525,0.0217054725183112,0.031190324633991087,NB,Smote,True,98571.0,20.0,2167.0,0.0,0.9997971417269325,1.0,0.9958847736625515,0.9953050854999055
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,RF,No sampling,False,37423.0,7.0,869.0,0.0,0.9998129842372429,1.0,0.9966623399743059,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,IBk,No sampling,False,73259.0,14.0,1738.0,1587.0,0.9998089337136462,0.9787964620687812,0.9853513331239536,0.6749170467647835
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,NB,No sampling,False,107372.0,39.0,2589.0,4897.0,0.9996369086965022,0.9563815478894441,0.9692840684622805,0.49486010623101423
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,RF,Under sampling,False,37423.0,7.0,869.0,0.0,0.9998129842372429,1.0,0.99661472317527,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,IBk,Under sampling,False,73034.0,14.0,1738.0,1812.0,0.9998083451976782,0.9757902893942229,0.9867565091340673,0.6447197178719717
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,NB,Under sampling,False,107145.0,38.0,2590.0,5124.0,0.9996454661653433,0.9543596184164819,0.9698728387094526,0.4832377939152208
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,RF,Over sampling,False,37423.0,7.0,869.0,0.0,0.9998129842372429,1.0,0.9966619129178123,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,IBk,Over sampling,False,73237.0,14.0,1738.0,1609.0,0.9998088763293334,0.9785025251850467,0.9870791198109433,0.6718487746690206
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,NB,Over sampling,False,107346.0,33.0,2595.0,4923.0,0.9996926773391446,0.9561499612537744,0.9708122663992507,0.49439337167785075
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,RF,Smote,False,37423.0,7.0,869.0,0.0,0.9998129842372429,1.0,0.9966563154273427,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,IBk,Smote,False,73251.0,14.0,1738.0,1595.0,0.9998089128506108,0.9786895759292413,0.9870436474309441,0.6737982895320983
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,NB,Smote,False,105577.0,19.0,2609.0,6692.0,0.9998200689420054,0.9403931628499408,0.9751830726790636,0.41661349070176174
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,RF,No sampling,True,37423.0,7.0,869.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,IBk,No sampling,True,74846.0,14.0,1738.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,NB,No sampling,True,112269.0,23.0,2605.0,0.0,0.9997951768603285,1.0,0.9960045662100456,0.9955023955589702
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,RF,Under sampling,True,37423.0,7.0,869.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,IBk,Under sampling,True,74846.0,14.0,1738.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,NB,Under sampling,True,112269.0,21.0,2607.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,RF,Over sampling,True,37423.0,7.0,869.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,IBk,Over sampling,True,74846.0,14.0,1738.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,NB,Over sampling,True,112269.0,21.0,2607.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,RF,Smote,True,37423.0,7.0,869.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,IBk,Smote,True,74846.0,14.0,1738.0,0.0,0.9998129842372429,1.0,0.9960045662100456,0.9958950235959635
OPENJPA,8,0.8899914019473427,0.02287265986057077,0.025982256020278833,NB,Smote,True,112269.0,23.0,2605.0,0.0,0.9997951768603285,1.0,0.9960045662100456,0.9955023955589702
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,RF,No sampling,False,42032.0,38.0,961.0,2.0,0.9990967435227003,0.999952419469953,0.9818875353442609,0.979137202382858
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,IBk,No sampling,False,84018.0,349.0,1649.0,50.0,0.9958633114843481,0.9994052433744112,0.853359732549793,0.889721621350776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,NB,No sampling,False,124005.0,654.0,2343.0,2097.0,0.9947536880610305,0.9833706047485369,0.8994742629260718,0.6195469654889317
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,RF,Under sampling,False,40082.0,36.0,963.0,1952.0,0.9991026471907872,0.9535614026740258,0.9799044179069872,0.47388729754007203
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,IBk,Under sampling,False,81744.0,307.0,1691.0,2324.0,0.9962584246383347,0.9723557120426322,0.8655544402231607,0.5484490967031518
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,NB,Under sampling,False,120974.0,456.0,2541.0,5128.0,0.9962447500617639,0.9593345069864079,0.8948268329338152,0.4583863554195195
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,RF,Over sampling,False,41964.0,38.0,961.0,70.0,0.9990952811770868,0.9983346814483514,0.9830622719593552,0.9455131931171546
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,IBk,Over sampling,False,83936.0,349.0,1649.0,132.0,0.9958592869431097,0.9984298425084456,0.8506678396529469,0.8698701898299354
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,NB,Over sampling,False,123776.0,505.0,2492.0,2326.0,0.9959366274812723,0.9815546145184058,0.886903654644584,0.6270732316549539
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,RF,Smote,False,42034.0,38.0,961.0,0.0,0.9990967864613044,1.0,0.9824154220357294,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,IBk,Smote,False,84020.0,333.0,1665.0,48.0,0.9960523040081563,0.9994290336394347,0.8614186818497614,0.8950837019465353
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,NB,Smote,False,124045.0,371.0,2626.0,2057.0,0.9970180684156379,0.9836878082821843,0.918666229048565,0.6746429495222669
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,RF,No sampling,True,42034.0,38.0,961.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,IBk,No sampling,True,84068.0,76.0,1922.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,NB,No sampling,True,126102.0,115.0,2882.0,0.0,0.9990888707543358,1.0,0.980980980980981,0.979983256345899
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,RF,Under sampling,True,42034.0,38.0,961.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,IBk,Under sampling,True,84068.0,76.0,1922.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,NB,Under sampling,True,126102.0,114.0,2883.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,RF,Over sampling,True,42034.0,38.0,961.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,IBk,Over sampling,True,84068.0,76.0,1922.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,NB,Over sampling,True,126102.0,114.0,2883.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,RF,Smote,True,42034.0,38.0,961.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,IBk,Smote,True,84068.0,76.0,1922.0,0.0,0.9990967864613044,1.0,0.980980980980981,0.9801606078728776
OPENJPA,9,0.9005168769749095,0.023214742174610184,0.04711821623895667,NB,Smote,True,126102.0,116.0,2881.0,0.0,0.9990809551727963,1.0,0.980980980980981,0.979805845936532
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,RF,No sampling,False,46564.0,67.0,1156.0,0.0,0.9985631875790782,1.0,0.9725876545266775,0.9711185683390132
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,IBk,No sampling,False,93102.0,316.0,2130.0,26.0,0.9966173542572095,0.9997208143630272,0.9043924383029419,0.9238586160956109
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,NB,No sampling,False,139370.0,860.0,2809.0,322.0,0.9938672181416245,0.9976949288434556,0.9387864443386633,0.821980935524317
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,RF,Under sampling,False,45624.0,67.0,1156.0,940.0,0.9985336280667966,0.9798127308650459,0.97226992480057,0.686460374183214
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,IBk,Under sampling,False,90912.0,228.0,2218.0,2216.0,0.9974983541803818,0.9762047934026287,0.9252694271340414,0.6326493353251736
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,NB,Under sampling,False,136551.0,493.0,3176.0,3141.0,0.99640261521847,0.9775148183145778,0.9459221912628606,0.6239131382030424
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,RF,Over sampling,False,46563.0,67.0,1156.0,1.0,0.9985631567660305,0.9999785241817714,0.9737518703980201,0.9706994861583514
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,IBk,Over sampling,False,93078.0,316.0,2130.0,50.0,0.9966164849990363,0.9994631045442831,0.9022047671153842,0.9189263846943921
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,NB,Over sampling,False,138766.0,383.0,3286.0,926.0,0.9972475547794091,0.9933711307734158,0.9221058239507987,0.8292328074339983
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,RF,Smote,False,46564.0,67.0,1156.0,0.0,0.9985631875790782,1.0,0.972301787328923,0.9711185683390132
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,IBk,Smote,False,93101.0,313.0,2133.0,27.0,0.9966493245123857,0.9997100764539129,0.9051661977223622,0.9243677935104722
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,NB,Smote,False,139329.0,380.0,3289.0,363.0,0.9972800606975929,0.9974014259943303,0.9411460079206923,0.8958518867274083
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,RF,No sampling,True,46564.0,67.0,1156.0,0.0,0.9985631875790782,1.0,0.9731917080092264,0.9711185683390132
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,IBk,No sampling,True,93125.0,135.0,2311.0,3.0,0.9985524340553292,0.999967786272657,0.9728036133705108,0.9702685962489155
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,NB,No sampling,True,139643.0,204.0,3465.0,49.0,0.9985412629516544,0.999649228302265,0.9728338030697866,0.9638733186430061
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,RF,Under sampling,True,46023.0,67.0,1156.0,541.0,0.9985463224126708,0.9883815823382871,0.9725792959907194,0.7853969893663053
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,IBk,Under sampling,True,91718.0,134.0,2312.0,1410.0,0.998541131385272,0.9848595481487845,0.9716417944322738,0.7416975021309936
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,NB,Under sampling,True,138116.0,203.0,3466.0,1576.0,0.9985323780536296,0.9887180368238696,0.9712414609965386,0.7895402539227224
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,RF,Over sampling,True,46348.0,67.0,1156.0,216.0,0.9985565011310998,0.9953612232626063,0.9731689942145586,0.8879107389703289
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,IBk,Over sampling,True,92695.0,135.0,2311.0,433.0,0.9985457287514812,0.995350485353492,0.9727866328993521,0.8875146638430156
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,NB,Over sampling,True,139138.0,204.0,3465.0,554.0,0.9985359762311435,0.9960341322337715,0.9727956706639121,0.8986940568092632
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,RF,Smote,True,46564.0,67.0,1156.0,0.0,0.9985631875790782,1.0,0.9731457799613302,0.9711185683390132
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,IBk,Smote,True,93125.0,135.0,2311.0,3.0,0.9985524340553292,0.999967786272657,0.9727723061755603,0.9702685962489155
OPENJPA,10,0.8704371584699454,0.025592734425680625,0.015745817517221986,NB,Smote,True,139654.0,205.0,3464.0,38.0,0.9985342380540402,0.9997279729691034,0.9728926737760112,0.9652447452287218
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,RF,No sampling,False,53565.0,97.0,1238.0,0.0,0.9981923894003205,1.0,0.9654379589221118,0.9613975097468508
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,IBk,No sampling,False,99500.0,187.0,2483.0,7630.0,0.9981241285222747,0.9287781200410716,0.9235169738470989,0.36401475083196516
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,NB,No sampling,False,144986.0,1018.0,2987.0,15709.0,0.9930275882852525,0.9022433803167491,0.7738311514291134,0.23241561963390814
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,RF,Under sampling,False,46058.0,77.0,1258.0,7507.0,0.9983309851522705,0.8598525156352096,0.9653816934936063,0.21602063840898514
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,IBk,Under sampling,False,91986.0,164.0,2506.0,15144.0,0.9982202930005426,0.8586390366844021,0.9242102055992037,0.21342589797766376
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,NB,Under sampling,False,137504.0,999.0,3006.0,23191.0,0.9927871598449131,0.8556831264196147,0.7738891174917131,0.1637841663721876
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,RF,Over sampling,False,53565.0,97.0,1238.0,0.0,0.9981923894003205,1.0,0.964619086125541,0.9613975097468508
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,IBk,Over sampling,False,99487.0,187.0,2483.0,7643.0,0.9981238838613882,0.9286567721459908,0.9247264603088201,0.36359744897129853
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,NB,Over sampling,False,144777.0,1013.0,2992.0,15918.0,0.9930516496330338,0.9009427798002427,0.7721961032327624,0.23024580971721223
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,RF,Smote,False,48014.0,79.0,1256.0,5551.0,0.9983573493023933,0.8963688976010454,0.9648650402342913,0.2792169210139865
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,IBk,Smote,False,93948.0,167.0,2503.0,13182.0,0.9982255750942995,0.8769532343881266,0.9268314687150723,0.24119683720580656
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,NB,Smote,False,139555.0,285.0,3720.0,21140.0,0.9979619565217391,0.8684464357945175,0.9094585857724206,0.22530266006538963
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,RF,No sampling,True,53565.0,97.0,1238.0,0.0,0.9981923894003205,1.0,0.9603381169785318,0.9613975097468508
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,IBk,No sampling,True,107130.0,209.0,2461.0,0.0,0.9980528978283755,1.0,0.9555119510720812,0.9582943550334921
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,NB,No sampling,True,160695.0,978.0,3027.0,0.0,0.9939507524447496,1.0,0.9077776406549283,0.8579476388777432
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,RF,Under sampling,True,53565.0,97.0,1238.0,0.0,0.9981923894003205,1.0,0.9604078421994909,0.9613975097468508
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,IBk,Under sampling,True,107130.0,209.0,2461.0,0.0,0.9980528978283755,1.0,0.9555986321354817,0.9582943550334921
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,NB,Under sampling,True,160695.0,979.0,3026.0,0.0,0.9939446045746378,1.0,0.9069222729809836,0.8577827389363022
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,RF,Over sampling,True,53565.0,97.0,1238.0,0.0,0.9981923894003205,1.0,0.9603381169785318,0.9613975097468508
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,IBk,Over sampling,True,107128.0,209.0,2461.0,2.0,0.9980528615482079,0.9999813310930645,0.9554878335712396,0.9579112385266343
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,NB,Over sampling,True,160693.0,977.0,3028.0,2.0,0.9939568256324612,0.999987554062043,0.9049569280814738,0.8578613148762572
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,RF,Smote,True,53565.0,97.0,1238.0,0.0,0.9981923894003205,1.0,0.9603381169785318,0.9613975097468508
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,IBk,Smote,True,107130.0,209.0,2461.0,0.0,0.9980528978283755,1.0,0.9555119510720812,0.9582943550334921
OPENJPA,11,0.9198291027896457,0.024316939890710383,0.34357366771159875,NB,Smote,True,160695.0,307.0,3698.0,0.0,0.9980931913889268,1.0,0.9568015221335507,0.9591926358037357
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,RF,No sampling,False,56706.0,101.0,2878.0,0.0,0.9982220500994595,1.0,0.9836373986816355,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,IBk,No sampling,False,113337.0,1119.0,4839.0,75.0,0.9902233172572866,0.9993386943180615,0.8378731964698587,0.8849873251201529
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,NB,No sampling,False,166026.0,1967.0,6970.0,4092.0,0.9882911787991167,0.9759461079956265,0.8983746458169667,0.6793288473651443
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,RF,Under sampling,False,56706.0,101.0,2878.0,0.0,0.9982220500994595,1.0,0.9841721527881595,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,IBk,Under sampling,False,112940.0,845.0,5113.0,472.0,0.9925737135826339,0.9958381829083343,0.8811200640519802,0.8801145060303142
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,NB,Under sampling,False,163599.0,1395.0,7542.0,6519.0,0.9915451470962581,0.9616795400839417,0.9045312472278076,0.6335156497718881
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,RF,Over sampling,False,56706.0,101.0,2878.0,0.0,0.9982220500994595,1.0,0.9838230733676987,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,IBk,Over sampling,False,113322.0,1109.0,4849.0,90.0,0.990308570230095,0.9992064331816739,0.8438485013962289,0.8847555184889152
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,NB,Over sampling,False,164426.0,1538.0,7399.0,5692.0,0.9907329300330192,0.9665408716302801,0.8976981774538075,0.6510820344515937
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,RF,Smote,False,56706.0,101.0,2878.0,0.0,0.9982220500994595,1.0,0.9844561893872682,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,IBk,Smote,False,113170.0,1076.0,4882.0,242.0,0.9905817271501847,0.997866186999612,0.8467889171578754,0.8753133890181316
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,NB,Smote,False,166122.0,1168.0,7769.0,3996.0,0.993018112260147,0.9765104221775474,0.9079384195990213,0.735553370518995
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,RF,No sampling,True,56706.0,101.0,2878.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,IBk,No sampling,True,113412.0,202.0,5756.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,NB,No sampling,True,170118.0,303.0,8634.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
